Weather_recording;site_no;site;date;dps;min_temp;Unit_min_temp;max_temp;Unit_max_temp;av_temp;Unit_av_temp;precipitation;Unit_precipitation;glob_radiation;Unit_glob_radiation ;ET_grass;Unit_ET_grass
Weather_recording;4;Hamersleben;2000-09-07;153;11.0;°C;19.0;°C;NA;°C;8.7;mm;10.7;MJ/m²;1.7;mm
Weather_recording;4;Hamersleben;2000-09-08;154;12.0;°C;19.0;°C;NA;°C;0.3;mm;5.5;MJ/m²;1.3;mm
Weather_recording;4;Hamersleben;2000-09-09;155;16.0;°C;21.0;°C;NA;°C;0.0;mm;9.8;MJ/m²;1.8;mm
Weather_recording;4;Hamersleben;2000-09-10;156;16.0;°C;22.0;°C;NA;°C;0.0;mm;11.8;MJ/m²;2.3;mm
Weather_recording;4;Hamersleben;2000-09-11;157;11.0;°C;21.0;°C;NA;°C;0.0;mm;7.0;MJ/m²;1.2;mm
Weather_recording;4;Hamersleben;2000-09-12;158;12.0;°C;23.0;°C;NA;°C;0.0;mm;13.7;MJ/m²;4.3;mm
Weather_recording;4;Hamersleben;2000-09-13;159;17.0;°C;23.0;°C;NA;°C;0.0;mm;11.3;MJ/m²;2.2;mm
Weather_recording;4;Hamersleben;2000-09-14;160;12.0;°C;23.0;°C;NA;°C;0.0;mm;9.3;MJ/m²;2.8;mm
Weather_recording;4;Hamersleben;2000-09-15;161;13.0;°C;24.0;°C;NA;°C;0.7;mm;10.2;MJ/m²;2.1;mm
Weather_recording;4;Hamersleben;2000-09-16;162;12.0;°C;21.0;°C;NA;°C;4.9;mm;8.3;MJ/m²;1.8;mm
Weather_recording;4;Hamersleben;2000-09-17;163;11.0;°C;20.0;°C;NA;°C;0.0;mm;10.3;MJ/m²;1.1;mm
Weather_recording;4;Hamersleben;2000-09-18;164;11.0;°C;18.0;°C;NA;°C;0.0;mm;7.9;MJ/m²;0.7;mm
Weather_recording;4;Hamersleben;2000-09-19;165;6.0;°C;19.0;°C;NA;°C;0.0;mm;15.8;MJ/m²;2.1;mm
Weather_recording;4;Hamersleben;2000-09-20;166;7.0;°C;17.0;°C;NA;°C;0.0;mm;8.0;MJ/m²;1.8;mm
Weather_recording;4;Hamersleben;2000-09-21;167;10.0;°C;18.0;°C;NA;°C;0.0;mm;6.7;MJ/m²;1.7;mm
Weather_recording;4;Hamersleben;2000-09-22;168;6.0;°C;19.0;°C;NA;°C;0.0;mm;14.8;MJ/m²;2.3;mm
Weather_recording;4;Hamersleben;2000-09-23;169;7.0;°C;18.0;°C;NA;°C;0.0;mm;15.1;MJ/m²;3.1;mm
Weather_recording;4;Hamersleben;2000-09-24;170;5.0;°C;17.0;°C;NA;°C;0.0;mm;15.5;MJ/m²;2.9;mm
Weather_recording;4;Hamersleben;2000-09-25;171;5.0;°C;16.0;°C;NA;°C;0.0;mm;4.0;MJ/m²;0.3;mm
Weather_recording;4;Hamersleben;2000-09-26;172;9.0;°C;20.0;°C;NA;°C;0.0;mm;4.9;MJ/m²;2.8;mm
Weather_recording;4;Hamersleben;2000-09-27;173;10.0;°C;22.0;°C;NA;°C;0.0;mm;7.1;MJ/m²;1.5;mm
Weather_recording;4;Hamersleben;2000-09-28;174;12.0;°C;22.0;°C;NA;°C;0.1;mm;7.0;MJ/m²;2.6;mm
Weather_recording;4;Hamersleben;2000-09-29;175;13.0;°C;23.0;°C;NA;°C;0.0;mm;13.6;MJ/m²;4.1;mm
Weather_recording;4;Hamersleben;2000-09-30;176;10.0;°C;24.0;°C;NA;°C;0.0;mm;13.0;MJ/m²;3.8;mm
Weather_recording;4;Hamersleben;2000-10-01;177;8.0;°C;23.0;°C;NA;°C;0.0;mm;7.6;MJ/m²;2.6;mm
Weather_recording;4;Hamersleben;2000-10-02;178;12.0;°C;24.0;°C;NA;°C;2.2;mm;9.1;MJ/m²;2.1;mm
Weather_recording;4;Hamersleben;2000-10-03;179;7.0;°C;21.0;°C;NA;°C;1.9;mm;11.1;MJ/m²;2.2;mm
Weather_recording;4;Hamersleben;2000-10-04;180;6.0;°C;19.0;°C;NA;°C;0.0;mm;11.8;MJ/m²;1.4;mm
Weather_recording;4;Hamersleben;2000-10-05;181;12.0;°C;20.0;°C;NA;°C;0.0;mm;7.7;MJ/m²;0.9;mm
Weather_recording;4;Hamersleben;2000-10-06;182;8.0;°C;18.0;°C;NA;°C;1.9;mm;8.6;MJ/m²;1.6;mm
Weather_recording;4;Hamersleben;2000-10-07;183;8.0;°C;16.0;°C;NA;°C;2.5;mm;3.3;MJ/m²;0.2;mm
Weather_recording;4;Hamersleben;2000-10-08;184;4.0;°C;17.0;°C;NA;°C;6.8;mm;11.5;MJ/m²;1.6;mm
Weather_recording;4;Hamersleben;2000-10-09;185;8.0;°C;18.0;°C;NA;°C;1.0;mm;4.2;MJ/m²;0.8;mm
Weather_recording;4;Hamersleben;2000-10-10;186;5.0;°C;16.0;°C;NA;°C;1.7;mm;5.1;MJ/m²;1.8;mm
Weather_recording;4;Hamersleben;2000-10-11;187;5.0;°C;17.0;°C;NA;°C;0.6;mm;4.9;MJ/m²;1.1;mm
Weather_recording;4;Hamersleben;2000-10-12;188;8.0;°C;19.0;°C;NA;°C;0.2;mm;8.8;MJ/m²;2.0;mm
Weather_recording;4;Hamersleben;2000-10-13;189;9.0;°C;19.0;°C;NA;°C;0.0;mm;6.2;MJ/m²;1.5;mm
Weather_recording;4;Hamersleben;2000-10-14;190;10.0;°C;20.0;°C;NA;°C;1.1;mm;8.7;MJ/m²;1.6;mm
Weather_recording;4;Hamersleben;2000-10-15;191;12.0;°C;18.0;°C;NA;°C;0.1;mm;1.4;MJ/m²;0.1;mm
Weather_recording;4;Hamersleben;2000-10-16;192;10.0;°C;20.0;°C;NA;°C;0.1;mm;7.1;MJ/m²;2.6;mm
Weather_recording;4;Hamersleben;2000-10-17;193;8.0;°C;19.0;°C;NA;°C;0.0;mm;3.2;MJ/m²;0.5;mm
Weather_recording;4;Hamersleben;2000-10-18;194;5.0;°C;17.0;°C;NA;°C;0.6;mm;9.0;MJ/m²;1.9;mm
Weather_recording;4;Hamersleben;2000-10-19;195;6.0;°C;16.0;°C;NA;°C;0.0;mm;2.8;MJ/m²;1.0;mm
Weather_recording;4;Hamersleben;2000-10-20;196;10.0;°C;18.0;°C;NA;°C;1.1;mm;3.7;MJ/m²;1.3;mm
Weather_recording;4;Hamersleben;2000-10-21;197;7.0;°C;17.0;°C;NA;°C;0.0;mm;6.9;MJ/m²;1.6;mm
Weather_recording;4;Hamersleben;2000-10-22;198;7.0;°C;18.0;°C;NA;°C;0.1;mm;8.9;MJ/m²;2.5;mm
Weather_recording;4;Hamersleben;2000-10-23;199;5.0;°C;18.0;°C;NA;°C;0.0;mm;8.8;MJ/m²;2.8;mm
Weather_recording;4;Hamersleben;2000-10-24;200;12.0;°C;17.0;°C;NA;°C;0.0;mm;4.1;MJ/m²;1.1;mm
Weather_recording;4;Hamersleben;2000-10-25;201;11.0;°C;17.0;°C;NA;°C;0.0;mm;2.3;MJ/m²;1.1;mm
Weather_recording;4;Hamersleben;2000-10-26;202;11.0;°C;16.0;°C;NA;°C;0.0;mm;5.8;MJ/m²;1.2;mm
Weather_recording;4;Hamersleben;2000-10-27;203;6.0;°C;18.0;°C;NA;°C;2.2;mm;3.4;MJ/m²;0.8;mm
Weather_recording;4;Hamersleben;2000-10-28;204;10.0;°C;18.0;°C;NA;°C;4.8;mm;2.7;MJ/m²;0.5;mm
Weather_recording;4;Hamersleben;2000-10-29;205;8.0;°C;16.0;°C;NA;°C;0.0;mm;7.9;MJ/m²;2.0;mm
Weather_recording;4;Hamersleben;2000-10-30;206;11.0;°C;18.0;°C;NA;°C;1.3;mm;2.9;MJ/m²;1.8;mm
Weather_recording;4;Hamersleben;2000-10-31;207;8.0;°C;17.0;°C;NA;°C;0.5;mm;4.4;MJ/m²;1.1;mm
Weather_recording;5;Wörbzig;2000-04-09;0;7.0;°C;7.0;°C;NA;°C;0.0;mm;10.4;MJ/m²;1.6;mm
Weather_recording;5;Wörbzig;2000-04-10;1;4.0;°C;15.0;°C;NA;°C;0.0;mm;15.5;MJ/m²;1.9;mm
Weather_recording;5;Wörbzig;2000-04-11;2;4.0;°C;14.0;°C;NA;°C;0.0;mm;15.0;MJ/m²;2.7;mm
Weather_recording;5;Wörbzig;2000-04-12;3;4.0;°C;12.0;°C;NA;°C;0.0;mm;7.1;MJ/m²;1.1;mm
Weather_recording;5;Wörbzig;2000-04-13;4;6.0;°C;12.0;°C;NA;°C;1.0;mm;17.9;MJ/m²;2.3;mm
Weather_recording;5;Wörbzig;2000-04-14;5;6.0;°C;12.0;°C;NA;°C;0.0;mm;6.1;MJ/m²;1.2;mm
Weather_recording;5;Wörbzig;2000-04-15;6;6.0;°C;12.0;°C;NA;°C;0.0;mm;16.0;MJ/m²;3.0;mm
Weather_recording;5;Wörbzig;2000-04-16;7;6.0;°C;17.0;°C;NA;°C;0.0;mm;21.8;MJ/m²;3.0;mm
Weather_recording;5;Wörbzig;2000-04-17;8;6.0;°C;17.0;°C;NA;°C;0.0;mm;17.1;MJ/m²;3.0;mm
Weather_recording;5;Wörbzig;2000-04-18;9;7.0;°C;18.0;°C;NA;°C;0.0;mm;16.3;MJ/m²;2.9;mm
Weather_recording;5;Wörbzig;2000-04-19;10;10.0;°C;18.0;°C;NA;°C;9.0;mm;8.1;MJ/m²;1.0;mm
Weather_recording;5;Wörbzig;2000-04-20;11;7.0;°C;17.0;°C;NA;°C;0.0;mm;21.4;MJ/m²;3.7;mm
Weather_recording;5;Wörbzig;2000-04-21;12;5.0;°C;24.0;°C;NA;°C;0.0;mm;21.7;MJ/m²;4.7;mm
Weather_recording;5;Wörbzig;2000-04-22;13;12.0;°C;25.0;°C;NA;°C;0.0;mm;22.0;MJ/m²;5.6;mm
Weather_recording;5;Wörbzig;2000-04-23;14;14.0;°C;24.0;°C;NA;°C;0.0;mm;19.9;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-04-24;15;5.0;°C;15.0;°C;NA;°C;0.0;mm;3.2;MJ/m²;0.6;mm
Weather_recording;5;Wörbzig;2000-04-25;16;5.0;°C;23.0;°C;NA;°C;0.0;mm;22.6;MJ/m²;2.3;mm
Weather_recording;5;Wörbzig;2000-04-26;17;5.0;°C;24.0;°C;NA;°C;0.0;mm;23.6;MJ/m²;3.9;mm
Weather_recording;5;Wörbzig;2000-04-27;18;5.0;°C;24.0;°C;NA;°C;0.0;mm;18.3;MJ/m²;4.8;mm
Weather_recording;5;Wörbzig;2000-04-28;19;10.0;°C;23.0;°C;NA;°C;0.0;mm;14.3;MJ/m²;3.8;mm
Weather_recording;5;Wörbzig;2000-04-29;20;17.0;°C;23.0;°C;NA;°C;0.0;mm;19.1;MJ/m²;4.3;mm
Weather_recording;5;Wörbzig;2000-04-30;21;17.0;°C;23.0;°C;NA;°C;0.0;mm;17.4;MJ/m²;2.7;mm
Weather_recording;5;Wörbzig;2000-05-01;22;15.0;°C;23.0;°C;NA;°C;0.0;mm;19.8;MJ/m²;3.1;mm
Weather_recording;5;Wörbzig;2000-05-02;23;12.0;°C;23.0;°C;NA;°C;0.0;mm;23.6;MJ/m²;4.4;mm
Weather_recording;5;Wörbzig;2000-05-03;24;8.0;°C;23.0;°C;NA;°C;3.0;mm;25.3;MJ/m²;4.5;mm
Weather_recording;5;Wörbzig;2000-05-04;25;8.0;°C;24.0;°C;NA;°C;0.0;mm;NA;MJ/m²;5.8;mm
Weather_recording;5;Wörbzig;2000-05-05;26;8.0;°C;24.0;°C;NA;°C;0.0;mm;25.0;MJ/m²;6.1;mm
Weather_recording;5;Wörbzig;2000-05-06;27;10.0;°C;24.0;°C;NA;°C;0.0;mm;25.6;MJ/m²;6.8;mm
Weather_recording;5;Wörbzig;2000-05-07;28;10.0;°C;24.0;°C;NA;°C;0.0;mm;25.6;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-05-08;29;11.0;°C;24.0;°C;NA;°C;24.0;mm;22.6;MJ/m²;5.2;mm
Weather_recording;5;Wörbzig;2000-05-09;30;11.0;°C;26.0;°C;NA;°C;0.0;mm;16.7;MJ/m²;3.1;mm
Weather_recording;5;Wörbzig;2000-05-10;31;11.0;°C;26.0;°C;NA;°C;0.0;mm;24.1;MJ/m²;4.3;mm
Weather_recording;5;Wörbzig;2000-05-11;32;12.0;°C;26.0;°C;NA;°C;0.0;mm;26.7;MJ/m²;5.8;mm
Weather_recording;5;Wörbzig;2000-05-12;33;5.0;°C;26.0;°C;NA;°C;0.0;mm;27.6;MJ/m²;4.7;mm
Weather_recording;5;Wörbzig;2000-05-13;34;5.0;°C;26.0;°C;NA;°C;0.0;mm;28.6;MJ/m²;4.5;mm
Weather_recording;5;Wörbzig;2000-05-14;35;8.0;°C;27.0;°C;NA;°C;0.0;mm;28.6;MJ/m²;6.2;mm
Weather_recording;5;Wörbzig;2000-05-15;36;10.0;°C;34.0;°C;NA;°C;0.0;mm;28.2;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-05-16;37;10.0;°C;32.0;°C;NA;°C;0.0;mm;27.8;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-05-17;38;10.0;°C;25.0;°C;NA;°C;0.0;mm;23.1;MJ/m²;3.8;mm
Weather_recording;5;Wörbzig;2000-05-18;39;10.0;°C;20.0;°C;NA;°C;0.0;mm;13.2;MJ/m²;3.6;mm
Weather_recording;5;Wörbzig;2000-05-19;40;10.0;°C;20.0;°C;NA;°C;0.0;mm;18.2;MJ/m²;2.8;mm
Weather_recording;5;Wörbzig;2000-05-20;41;10.0;°C;20.0;°C;NA;°C;12.0;mm;13.2;MJ/m²;1.2;mm
Weather_recording;5;Wörbzig;2000-05-21;42;8.0;°C;15.0;°C;NA;°C;3.0;mm;21.9;MJ/m²;2.1;mm
Weather_recording;5;Wörbzig;2000-05-22;43;10.0;°C;20.0;°C;NA;°C;0.0;mm;14.4;MJ/m²;1.1;mm
Weather_recording;5;Wörbzig;2000-05-23;44;10.0;°C;20.0;°C;NA;°C;0.0;mm;24.2;MJ/m²;3.3;mm
Weather_recording;5;Wörbzig;2000-05-24;45;13.0;°C;19.0;°C;NA;°C;2.0;mm;12.5;MJ/m²;2.4;mm
Weather_recording;5;Wörbzig;2000-05-25;46;14.0;°C;19.0;°C;NA;°C;0.0;mm;8.7;MJ/m²;3.3;mm
Weather_recording;5;Wörbzig;2000-05-26;47;11.0;°C;19.0;°C;NA;°C;0.0;mm;26.0;MJ/m²;4.5;mm
Weather_recording;5;Wörbzig;2000-05-27;48;10.0;°C;20.0;°C;NA;°C;0.0;mm;11.5;MJ/m²;1.5;mm
Weather_recording;5;Wörbzig;2000-05-28;49;11.0;°C;19.0;°C;NA;°C;0.0;mm;16.6;MJ/m²;2.5;mm
Weather_recording;5;Wörbzig;2000-05-29;50;9.0;°C;19.0;°C;NA;°C;0.0;mm;22.8;MJ/m²;0.9;mm
Weather_recording;5;Wörbzig;2000-05-30;51;9.0;°C;19.0;°C;NA;°C;0.0;mm;16.8;MJ/m²;2.2;mm
Weather_recording;5;Wörbzig;2000-05-31;52;10.0;°C;22.0;°C;NA;°C;0.0;mm;20.7;MJ/m²;3.2;mm
Weather_recording;5;Wörbzig;2000-06-01;53;11.0;°C;25.0;°C;NA;°C;0.0;mm;23.4;MJ/m²;3.7;mm
Weather_recording;5;Wörbzig;2000-06-02;54;11.0;°C;25.0;°C;NA;°C;0.0;mm;29.6;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-06-03;55;15.0;°C;29.0;°C;NA;°C;5.0;mm;27.4;MJ/m²;5.4;mm
Weather_recording;5;Wörbzig;2000-06-04;56;16.0;°C;30.0;°C;NA;°C;13.0;mm;21.2;MJ/m²;2.7;mm
Weather_recording;5;Wörbzig;2000-06-05;57;18.0;°C;25.0;°C;NA;°C;3.0;mm;20.5;MJ/m²;1.9;mm
Weather_recording;5;Wörbzig;2000-06-06;58;14.0;°C;25.0;°C;NA;°C;0.0;mm;15.9;MJ/m²;1.6;mm
Weather_recording;5;Wörbzig;2000-06-07;59;11.0;°C;20.0;°C;NA;°C;2.0;mm;15.1;MJ/m²;1.1;mm
Weather_recording;5;Wörbzig;2000-06-08;60;11.0;°C;25.0;°C;NA;°C;0.0;mm;26.4;MJ/m²;3.5;mm
Weather_recording;5;Wörbzig;2000-06-09;61;8.0;°C;26.0;°C;NA;°C;0.0;mm;30.1;MJ/m²;6.4;mm
Weather_recording;5;Wörbzig;2000-06-10;62;15.0;°C;32.0;°C;NA;°C;2.0;mm;26.7;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-06-11;63;11.0;°C;28.0;°C;NA;°C;5.0;mm;16.7;MJ/m²;3.5;mm
Weather_recording;5;Wörbzig;2000-06-12;64;11.0;°C;29.0;°C;NA;°C;0.0;mm;25.8;MJ/m²;4.3;mm
Weather_recording;5;Wörbzig;2000-06-13;65;14.0;°C;29.0;°C;NA;°C;0.0;mm;30.0;MJ/m²;6.3;mm
Weather_recording;5;Wörbzig;2000-06-14;66;15.0;°C;25.0;°C;NA;°C;1.0;mm;16.8;MJ/m²;2.8;mm
Weather_recording;5;Wörbzig;2000-06-15;67;16.0;°C;19.0;°C;NA;°C;1.0;mm;8.8;MJ/m²;1.5;mm
Weather_recording;5;Wörbzig;2000-06-16;68;10.0;°C;15.0;°C;NA;°C;0.0;mm;24.5;MJ/m²;2.8;mm
Weather_recording;5;Wörbzig;2000-06-17;69;12.0;°C;22.0;°C;NA;°C;0.0;mm;28.4;MJ/m²;3.0;mm
Weather_recording;5;Wörbzig;2000-06-18;70;14.0;°C;28.0;°C;NA;°C;0.0;mm;27.1;MJ/m²;5.6;mm
Weather_recording;5;Wörbzig;2000-06-19;71;15.0;°C;32.0;°C;NA;°C;0.0;mm;30.4;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-06-20;72;18.0;°C;33.0;°C;NA;°C;0.0;mm;29.8;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-06-21;73;22.0;°C;35.0;°C;NA;°C;0.0;mm;28.5;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-06-22;74;20.0;°C;28.0;°C;NA;°C;0.0;mm;16.7;MJ/m²;4.2;mm
Weather_recording;5;Wörbzig;2000-06-23;75;14.0;°C;25.0;°C;NA;°C;0.0;mm;18.1;MJ/m²;2.9;mm
Weather_recording;5;Wörbzig;2000-06-24;76;15.0;°C;20.0;°C;NA;°C;6.0;mm;14.4;MJ/m²;1.1;mm
Weather_recording;5;Wörbzig;2000-06-25;77;12.0;°C;19.0;°C;NA;°C;0.0;mm;19.5;MJ/m²;2.2;mm
Weather_recording;5;Wörbzig;2000-06-26;78;11.0;°C;17.0;°C;NA;°C;0.0;mm;16.2;MJ/m²;2.2;mm
Weather_recording;5;Wörbzig;2000-06-27;79;9.0;°C;17.0;°C;NA;°C;0.0;mm;11.8;MJ/m²;2.0;mm
Weather_recording;5;Wörbzig;2000-06-28;80;8.0;°C;17.0;°C;NA;°C;0.0;mm;14.1;MJ/m²;2.1;mm
Weather_recording;5;Wörbzig;2000-06-29;81;10.0;°C;18.0;°C;NA;°C;0.0;mm;8.6;MJ/m²;2.0;mm
Weather_recording;5;Wörbzig;2000-06-30;82;12.0;°C;24.0;°C;NA;°C;0.0;mm;25.1;MJ/m²;3.5;mm
Weather_recording;5;Wörbzig;2000-07-01;83;12.0;°C;25.0;°C;NA;°C;0.0;mm;20.8;MJ/m²;3.3;mm
Weather_recording;5;Wörbzig;2000-07-02;84;14.0;°C;25.0;°C;NA;°C;0.5;mm;17.7;MJ/m²;3.9;mm
Weather_recording;5;Wörbzig;2000-07-03;85;13.0;°C;26.0;°C;NA;°C;0.0;mm;16.3;MJ/m²;2.3;mm
Weather_recording;5;Wörbzig;2000-07-04;86;15.0;°C;26.0;°C;NA;°C;3.0;mm;14.6;MJ/m²;3.3;mm
Weather_recording;5;Wörbzig;2000-07-05;87;15.0;°C;22.0;°C;NA;°C;23.0;mm;9.5;MJ/m²;1.5;mm
Weather_recording;5;Wörbzig;2000-07-06;88;12.0;°C;23.0;°C;NA;°C;0.0;mm;13.1;MJ/m²;2.1;mm
Weather_recording;5;Wörbzig;2000-07-07;89;11.0;°C;20.0;°C;NA;°C;0.0;mm;8.4;MJ/m²;1.7;mm
Weather_recording;5;Wörbzig;2000-07-08;90;10.0;°C;17.0;°C;NA;°C;3.0;mm;9.9;MJ/m²;1.3;mm
Weather_recording;5;Wörbzig;2000-07-09;91;12.0;°C;17.0;°C;NA;°C;0.0;mm;17.1;MJ/m²;2.5;mm
Weather_recording;5;Wörbzig;2000-07-10;92;NA;°C;NA;°C;NA;°C;4.0;mm;14.4;MJ/m²;3.4;mm
Weather_recording;5;Wörbzig;2000-07-11;93;NA;°C;NA;°C;NA;°C;0.0;mm;18.5;MJ/m²;2.8;mm
Weather_recording;5;Wörbzig;2000-07-12;94;NA;°C;NA;°C;NA;°C;0.0;mm;7.9;MJ/m²;2.5;mm
Weather_recording;5;Wörbzig;2000-07-13;95;NA;°C;NA;°C;NA;°C;0.0;mm;18.7;MJ/m²;2.9;mm
Weather_recording;5;Wörbzig;2000-07-14;96;NA;°C;NA;°C;NA;°C;3.5;mm;9.8;MJ/m²;2.0;mm
Weather_recording;5;Wörbzig;2000-07-15;97;NA;°C;NA;°C;NA;°C;0.0;mm;17.9;MJ/m²;2.5;mm
Weather_recording;5;Wörbzig;2000-07-16;98;10.0;°C;18.0;°C;NA;°C;0.0;mm;21.2;MJ/m²;2.6;mm
Weather_recording;5;Wörbzig;2000-07-17;99;11.0;°C;20.0;°C;NA;°C;0.0;mm;13.3;MJ/m²;2.7;mm
Weather_recording;5;Wörbzig;2000-07-18;100;14.0;°C;19.0;°C;NA;°C;1.0;mm;7.8;MJ/m²;2.0;mm
Weather_recording;5;Wörbzig;2000-07-19;101;12.0;°C;19.0;°C;NA;°C;0.0;mm;7.2;MJ/m²;0.6;mm
Weather_recording;5;Wörbzig;2000-07-20;102;14.0;°C;20.0;°C;NA;°C;0.0;mm;11.4;MJ/m²;2.5;mm
Weather_recording;5;Wörbzig;2000-07-21;103;14.0;°C;19.0;°C;NA;°C;0.0;mm;7.3;MJ/m²;1.0;mm
Weather_recording;5;Wörbzig;2000-07-22;104;14.0;°C;19.0;°C;NA;°C;4.0;mm;7.1;MJ/m²;2.2;mm
Weather_recording;5;Wörbzig;2000-07-23;105;14.0;°C;19.0;°C;NA;°C;0.0;mm;24.7;MJ/m²;3.8;mm
Weather_recording;5;Wörbzig;2000-07-24;106;14.0;°C;22.0;°C;NA;°C;0.0;mm;9.8;MJ/m²;3.7;mm
Weather_recording;5;Wörbzig;2000-07-25;107;14.0;°C;20.0;°C;NA;°C;0.0;mm;16.6;MJ/m²;3.0;mm
Weather_recording;5;Wörbzig;2000-07-26;108;15.0;°C;22.0;°C;NA;°C;0.0;mm;19.7;MJ/m²;3.9;mm
Weather_recording;5;Wörbzig;2000-07-27;109;15.0;°C;24.0;°C;NA;°C;2.0;mm;16.4;MJ/m²;3.7;mm
Weather_recording;5;Wörbzig;2000-07-28;110;14.0;°C;20.0;°C;NA;°C;0.0;mm;12.9;MJ/m²;2.3;mm
Weather_recording;5;Wörbzig;2000-07-29;111;11.0;°C;19.0;°C;NA;°C;7.0;mm;6.7;MJ/m²;0.6;mm
Weather_recording;5;Wörbzig;2000-07-30;112;11.0;°C;20.0;°C;NA;°C;0.0;mm;16.9;MJ/m²;2.8;mm
Weather_recording;5;Wörbzig;2000-07-31;113;14.0;°C;24.0;°C;NA;°C;0.0;mm;18.9;MJ/m²;3.2;mm
Weather_recording;5;Wörbzig;2000-08-01;114;14.0;°C;26.0;°C;NA;°C;0.0;mm;24.9;MJ/m²;6.4;mm
Weather_recording;5;Wörbzig;2000-08-02;115;14.0;°C;24.0;°C;NA;°C;2.0;mm;10.5;MJ/m²;2.5;mm
Weather_recording;5;Wörbzig;2000-08-03;116;14.0;°C;24.0;°C;NA;°C;0.0;mm;19.3;MJ/m²;3.9;mm
Weather_recording;5;Wörbzig;2000-08-04;117;14.0;°C;26.0;°C;NA;°C;0.0;mm;22.7;MJ/m²;4.3;mm
Weather_recording;5;Wörbzig;2000-08-05;118;14.0;°C;25.0;°C;NA;°C;0.0;mm;21.5;MJ/m²;4.0;mm
Weather_recording;5;Wörbzig;2000-08-06;119;14.0;°C;25.0;°C;NA;°C;0.0;mm;24.7;MJ/m²;4.6;mm
Weather_recording;5;Wörbzig;2000-08-07;120;14.0;°C;25.0;°C;NA;°C;5.0;mm;20.6;MJ/m²;3.9;mm
Weather_recording;5;Wörbzig;2000-08-08;121;14.0;°C;24.0;°C;NA;°C;2.0;mm;12.8;MJ/m²;1.8;mm
Weather_recording;5;Wörbzig;2000-08-09;122;12.0;°C;24.0;°C;NA;°C;0.0;mm;20.6;MJ/m²;3.1;mm
Weather_recording;5;Wörbzig;2000-08-10;123;14.0;°C;26.0;°C;NA;°C;3.0;mm;14.8;MJ/m²;4.2;mm
Weather_recording;5;Wörbzig;2000-08-11;124;14.0;°C;24.0;°C;NA;°C;0.0;mm;13.9;MJ/m²;2.3;mm
Weather_recording;5;Wörbzig;2000-08-12;125;15.0;°C;32.0;°C;NA;°C;0.0;mm;21.1;MJ/m²;4.3;mm
Weather_recording;5;Wörbzig;2000-08-13;126;15.0;°C;34.0;°C;NA;°C;0.0;mm;23.8;MJ/m²;6.7;mm
Weather_recording;5;Wörbzig;2000-08-14;127;15.0;°C;35.0;°C;NA;°C;0.0;mm;22.9;MJ/m²;7.0;mm
Weather_recording;5;Wörbzig;2000-08-15;128;20.0;°C;30.0;°C;NA;°C;0.0;mm;15.8;MJ/m²;3.9;mm
Weather_recording;5;Wörbzig;2000-08-16;129;16.0;°C;30.0;°C;NA;°C;16.0;mm;17.5;MJ/m²;4.9;mm
Weather_recording;5;Wörbzig;2000-08-17;130;16.0;°C;28.0;°C;NA;°C;2.0;mm;18.2;MJ/m²;2.2;mm
Weather_recording;5;Wörbzig;2000-08-18;131;18.0;°C;28.0;°C;NA;°C;0.0;mm;15.0;MJ/m²;3.2;mm
Weather_recording;5;Wörbzig;2000-08-19;132;17.2;°C;29.0;°C;NA;°C;0.0;mm;9.7;MJ/m²;3.1;mm
Weather_recording;5;Wörbzig;2000-08-20;133;18.0;°C;28.8;°C;NA;°C;35.0;mm;12.2;MJ/m²;3.5;mm
Weather_recording;5;Wörbzig;2000-08-21;134;15.1;°C;24.6;°C;NA;°C;0.0;mm;15.7;MJ/m²;1.9;mm
Weather_recording;5;Wörbzig;2000-08-22;135;13.4;°C;23.1;°C;NA;°C;1.0;mm;13.7;MJ/m²;2.6;mm
Weather_recording;5;Wörbzig;2000-08-23;136;11.7;°C;23.4;°C;NA;°C;0.0;mm;18.2;MJ/m²;3.0;mm
Weather_recording;5;Wörbzig;2000-08-24;137;9.3;°C;24.6;°C;NA;°C;0.0;mm;19.8;MJ/m²;3.6;mm
Weather_recording;5;Wörbzig;2000-08-25;138;12.7;°C;22.7;°C;NA;°C;0.0;mm;15.1;MJ/m²;2.1;mm
Weather_recording;5;Wörbzig;2000-08-26;139;8.6;°C;24.5;°C;NA;°C;0.0;mm;21.4;MJ/m²;3.7;mm
Weather_recording;5;Wörbzig;2000-08-27;140;10.7;°C;26.6;°C;NA;°C;0.0;mm;20.1;MJ/m²;4.5;mm
Weather_recording;5;Wörbzig;2000-08-28;141;15.4;°C;24.9;°C;NA;°C;0.0;mm;9.9;MJ/m²;2.6;mm
Weather_recording;5;Wörbzig;2000-08-29;142;13.3;°C;26.0;°C;NA;°C;0.0;mm;16.1;MJ/m²;3.2;mm
